Country/Region,year,month_name,mean_cases
Singapore,2022,April,1153781.7666666666
Singapore,2022,May,1247920.677419355
Singapore,2022,June,1361168.7
Singapore,2022,July,1585976.9677419355
Singapore,2022,August,1793149.9032258065
Singapore,2022,September,1871103.7666666666
Singapore,2022,October,2009424.3548387096
Singapore,2022,November,2143013.9
Singapore,2022,December,2186509.193548387
Singapore,2023,January,2211300.4516129033
Singapore,2023,February,2221403.714285714
Singapore,2023,March,2231851.5555555555
Slovakia,2020,January,0.0
Slovakia,2020,February,0.0
Slovakia,2020,March,106.6774193548387
Slovakia,2020,April,942.1
Slovakia,2020,May,1475.9032258064517
Slovakia,2020,June,1571.1
Slovakia,2020,July,1962.774193548387
Slovakia,2020,August,2981.8387096774195
Slovakia,2020,September,6242.166666666667
Slovakia,2020,October,29155.935483870966
Slovakia,2020,November,94273.13333333333
Slovakia,2020,December,189580.61290322582
Slovakia,2021,January,360680.48387096776
Slovakia,2021,February,513034.89285714284
Slovakia,2021,March,657530.1290322581
Slovakia,2021,April,734678.1666666666
Slovakia,2021,May,764888.6451612903
Slovakia,2021,June,773682.1333333333
Slovakia,2021,July,775649.4193548387
Slovakia,2021,August,777864.6451612903
Slovakia,2021,September,789219.0666666667
Slovakia,2021,October,840690.8709677419
Slovakia,2021,November,1025374.6666666666
Slovakia,2021,December,1297765.1612903227
Slovakia,2022,January,1437337.9677419355
Slovakia,2022,February,1878475.392857143
Slovakia,2022,March,2303131.193548387
Slovakia,2022,April,2499090.7
Slovakia,2022,May,2538046.2580645164
Slovakia,2022,June,2545927.566666667
Slovakia,2022,July,2564203.3225806453
Slovakia,2022,August,2580946.3225806453
Slovakia,2022,September,2602489.566666667
Slovakia,2022,October,2636069.4516129033
Slovakia,2022,November,2647158.2666666666
Slovakia,2022,December,2653952.64516129
Slovakia,2023,January,2659201.7419354836
Slovakia,2023,February,2662899.8571428573
Slovakia,2023,March,2666468.222222222
Slovenia,2020,January,0.0
Slovenia,2020,February,0.0
Slovenia,2020,March,277.7096774193548
Slovenia,2020,April,1220.1666666666667
Slovenia,2020,May,1460.3870967741937
Slovenia,2020,June,1512.4666666666667
Slovenia,2020,July,1896.225806451613
Slovenia,2020,August,2457.8387096774195
Slovenia,2020,September,4046.4333333333334
Slovenia,2020,October,14649.354838709678
Slovenia,2020,November,55718.066666666666
Slovenia,2020,December,99962.45161290323
Slovenia,2021,January,146508.83870967742
Slovenia,2021,February,179464.57142857142
Slovenia,2021,March,202350.67741935485
Slovenia,2021,April,229440.4
Slovenia,2021,May,248594.0
Slovenia,2021,June,256335.63333333333
Slovenia,2021,July,258132.5806451613
Slovenia,2021,August,262292.96774193546
Slovenia,2021,September,279959.5333333333
Slovenia,2021,October,310088.4516129032
Slovenia,2021,November,381734.0
Slovenia,2021,December,444307.5483870968
Slovenia,2022,January,553985.1935483871
Slovenia,2022,February,840626.1428571428
Slovenia,2022,March,928307.7096774194
Slovenia,2022,April,993429.9666666667
Slovenia,2022,May,1019285.9032258064
Slovenia,2022,June,1030281.0
Slovenia,2022,July,1059717.935483871
Slovenia,2022,August,1105969.6129032257
Slovenia,2022,September,1153064.1666666667
Slovenia,2022,October,1213638.2903225806
Slovenia,2022,November,1245012.3
Slovenia,2022,December,1284423.5483870967
Slovenia,2023,January,1316686.2580645161
Slovenia,2023,February,1324651.857142857
Slovenia,2023,March,1330035.7777777778
Solomon Islands,2020,January,0.0
Solomon Islands,2020,February,0.0
Solomon Islands,2020,March,0.0
Solomon Islands,2020,April,0.0
Solomon Islands,2020,May,0.0
Solomon Islands,2020,June,0.0
Solomon Islands,2020,July,0.0
Solomon Islands,2020,August,0.0
Solomon Islands,2020,September,0.0
Solomon Islands,2020,October,2.806451612903226
Solomon Islands,2020,November,15.266666666666667
Solomon Islands,2020,December,17.0
Solomon Islands,2021,January,17.0
Solomon Islands,2021,February,17.678571428571427
Solomon Islands,2021,March,18.032258064516128
Solomon Islands,2021,April,19.5
Solomon Islands,2021,May,20.0
Solomon Islands,2021,June,20.0
Solomon Islands,2021,July,20.0
Solomon Islands,2021,August,20.0
Solomon Islands,2021,September,20.0
Solomon Islands,2021,October,20.0
Solomon Islands,2021,November,20.0
Solomon Islands,2021,December,20.516129032258064
Solomon Islands,2022,January,241.51612903225808
Solomon Islands,2022,February,4691.928571428572
Solomon Islands,2022,March,9294.677419354839
Solomon Islands,2022,April,12636.866666666667
Solomon Islands,2022,May,17578.870967741936
Solomon Islands,2022,June,21380.266666666666
Solomon Islands,2022,July,21544.0
Solomon Islands,2022,August,21544.0
Solomon Islands,2022,September,21544.0
Solomon Islands,2022,October,21544.0
Solomon Islands,2022,November,22892.066666666666
Solomon Islands,2022,December,24575.0
Solomon Islands,2023,January,24575.0
Solomon Islands,2023,February,24575.0
Solomon Islands,2023,March,24575.0
Somalia,2020,January,0.0
Somalia,2020,February,0.0
Somalia,2020,March,0.9354838709677419
Somalia,2020,April,177.13333333333333
Somalia,2020,May,1315.2903225806451
Somalia,2020,June,2584.366666666667
Somalia,2020,July,3091.8064516129034
Somalia,2020,August,3252.1612903225805
Somalia,2020,September,3420.9666666666667
Somalia,2020,October,3837.2903225806454
Somalia,2020,November,4320.3
Somalia,2020,December,4616.903225806452
Somalia,2021,January,4741.290322580645
Somalia,2021,February,5525.964285714285
Somalia,2021,March,9422.41935483871
Somalia,2021,April,12818.433333333332
Somalia,2021,May,14455.741935483871
Somalia,2021,June,14817.066666666668
Somalia,2021,July,15115.677419354839
Somalia,2021,August,16397.0
Somalia,2021,September,18775.266666666666
Somalia,2021,October,21235.870967741936
Somalia,2021,November,22758.533333333333
Somalia,2021,December,23216.41935483871
Somalia,2022,January,24465.645161290322
Somalia,2022,February,26217.5
Somalia,2022,March,26396.322580645163
Somalia,2022,April,26468.933333333334
Somalia,2022,May,26514.709677419356
Somalia,2022,June,26665.1
Somalia,2022,July,26890.290322580644
Somalia,2022,August,27020.0
Somalia,2022,September,27131.133333333335
Somalia,2022,October,27223.935483870966
Somalia,2022,November,27259.066666666666
Somalia,2022,December,27296.83870967742
Somalia,2023,January,27311.677419354837
Somalia,2023,February,27322.35714285714
Somalia,2023,March,27324.0
South Africa,2020,January,0.0
South Africa,2020,February,0.0
South Africa,2020,March,328.16129032258067
South Africa,2020,April,2934.8
South Africa,2020,May,16044.322580645161
South Africa,2020,June,80715.7
South Africa,2020,July,324448.93548387097
South Africa,2020,August,579115.7419354839
South Africa,2020,September,652934.4333333333
South Africa,2020,October,700353.2580645161
South Africa,2020,November,754222.6333333333
South Africa,2020,December,898158.5806451613
South Africa,2021,January,1298087.1612903227
South Africa,2021,February,1489687.25
South Africa,2021,March,1531362.935483871
South Africa,2021,April,1564093.0333333334
South Africa,2021,May,1616825.5806451612
South Africa,2021,June,1789363.2
South Africa,2021,July,2248663.290322581
South Africa,2021,August,2618754.9032258065
South Africa,2021,September,2862111.2666666666
South Africa,2021,October,2914879.7741935486
South Africa,2021,November,2933970.7
South Africa,2021,December,3232415.64516129
South Africa,2022,January,3549714.290322581
South Africa,2022,February,3644277.464285714
South Africa,2022,March,3698109.935483871
South Africa,2022,April,3744920.8666666667
South Africa,2022,May,3887910.6129032257
South Africa,2022,June,3980860.2
South Africa,2022,July,3999595.4516129033
South Africa,2022,August,4008480.935483871
South Africa,2022,September,4015411.9
South Africa,2022,October,4023537.419354839
South Africa,2022,November,4035230.2
South Africa,2022,December,4045990.5483870967
South Africa,2023,January,4052367.3225806453
South Africa,2023,February,4059190.1428571427
South Africa,2023,March,4065399.5555555555
South Sudan,2020,January,0.0
South Sudan,2020,February,0.0
South Sudan,2020,March,0.0
South Sudan,2020,April,6.366666666666666
South Sudan,2020,May,388.7096774193548
South Sudan,2020,June,1638.9333333333334
South Sudan,2020,July,2150.967741935484
South Sudan,2020,August,2479.0967741935483
South Sudan,2020,September,2606.266666666667
South Sudan,2020,October,2813.8387096774195
South Sudan,2020,November,3006.266666666667
South Sudan,2020,December,3278.548387096774
South Sudan,2021,January,3710.7096774193546
South Sudan,2021,February,5670.0
South Sudan,2021,March,9404.225806451614
South Sudan,2021,April,10413.933333333332
South Sudan,2021,May,10646.90322580645
South Sudan,2021,June,10741.7
South Sudan,2021,July,10922.967741935483
South Sudan,2021,August,11217.322580645161
South Sudan,2021,September,11730.0
South Sudan,2021,October,12196.548387096775
South Sudan,2021,November,12587.633333333333
South Sudan,2021,December,13571.90322580645
South Sudan,2022,January,16340.677419354839
South Sudan,2022,February,16891.821428571428
South Sudan,2022,March,17094.612903225807
South Sudan,2022,April,17375.466666666667
South Sudan,2022,May,17539.451612903227
South Sudan,2022,June,17668.733333333334
South Sudan,2022,July,17731.58064516129
South Sudan,2022,August,17807.612903225807
South Sudan,2022,September,17823.0
South Sudan,2022,October,17823.0
South Sudan,2022,November,18318.1
South Sudan,2022,December,18361.032258064515
South Sudan,2023,January,18368.0
South Sudan,2023,February,18368.0
South Sudan,2023,March,18368.0
Spain,2020,January,0.0
Spain,2020,February,5.206896551724138
Spain,2020,March,23953.09677419355
Spain,2020,April,174559.23333333334
Spain,2020,May,229117.83870967742
Spain,2020,June,244373.06666666668
Spain,2020,July,262396.4516129032
Spain,2020,August,359969.12903225806
Spain,2020,September,610542.0
Spain,2020,October,951441.7096774194
Spain,2020,November,1464426.1
Spain,2020,December,1776379.2903225806
Spain,2021,January,2296154.3870967743
Spain,2021,February,3056001.3571428573
Spain,2021,March,3202600.935483871
Spain,2021,April,3398873.2666666666
Spain,2021,May,3607356.2258064514
Spain,2021,June,3743864.8333333335
Spain,2021,July,4102455.9032258065
Spain,2021,August,4701340.741935484
Spain,2021,September,4918678.666666667
Spain,2021,October,4985959.0
Spain,2021,November,5069313.3
Spain,2021,December,5516972.580645162
Spain,2022,January,8224465.838709678
Spain,2022,February,1.06254035E7
Spain,2022,March,1.1277240838709677E7
Spain,2022,April,1.16911733E7
Spain,2022,May,1.2136552548387097E7
Spain,2022,June,1.2537611833333334E7
Spain,2022,July,1.3058160612903226E7
Spain,2022,August,1.3297219516129032E7
Spain,2022,September,1.3380407433333334E7
Spain,2022,October,1.346297658064516E7
Spain,2022,November,1.35561642E7
Spain,2022,December,1.364338858064516E7
Spain,2023,January,1.3709023935483871E7
Spain,2023,February,1.374990967857143E7
Spain,2023,March,1.3768852777777778E7
Sri Lanka,2020,January,0.5
Sri Lanka,2020,February,1.0
Sri Lanka,2020,March,47.45161290322581
Sri Lanka,2020,April,302.23333333333335
Sri Lanka,2020,May,1031.8064516129032
Sri Lanka,2020,June,1903.3666666666666
Sri Lanka,2020,July,2530.8064516129034
Sri Lanka,2020,August,2906.2258064516127
Sri Lanka,2020,September,3239.9
Sri Lanka,2020,October,5950.258064516129
Sri Lanka,2020,November,17316.466666666667
Sri Lanka,2020,December,34345.903225806454
Sri Lanka,2021,January,52925.25806451613
Sri Lanka,2021,February,75106.10714285714
Sri Lanka,2021,March,88429.19354838709
Sri Lanka,2021,April,97435.43333333333
Sri Lanka,2021,May,145281.35483870967
Sri Lanka,2021,June,227791.1
Sri Lanka,2021,July,282826.22580645164
Sri Lanka,2021,August,366169.48387096776
Sri Lanka,2021,September,490448.73333333334
Sri Lanka,2021,October,530377.7096774194
Sri Lanka,2021,November,552384.7333333333
Sri Lanka,2021,December,576480.0967741936
Sri Lanka,2022,January,597366.9354838709
Sri Lanka,2022,February,629748.6428571428
Sri Lanka,2022,March,656140.4193548387
Sri Lanka,2022,April,662755.5333333333
Sri Lanka,2022,May,663660.4838709678
Sri Lanka,2022,June,663974.1333333333
Sri Lanka,2022,July,664612.0645161291
Sri Lanka,2022,August,668168.6774193548
Sri Lanka,2022,September,670496.0333333333
Sri Lanka,2022,October,670929.0
Sri Lanka,2022,November,671455.7333333333
Sri Lanka,2022,December,671792.4838709678
Sri Lanka,2023,January,671955.9032258064
Sri Lanka,2023,February,672013.0
Sri Lanka,2023,March,672034.0
Sudan,2020,January,0.0
Sudan,2020,February,0.0
Sudan,2020,March,1.5483870967741935
Sudan,2020,April,96.56666666666666
Sudan,2020,May,2314.6774193548385
Sudan,2020,June,7385.366666666667
Sudan,2020,July,10578.645161290322
Sudan,2020,August,12420.645161290322
Sudan,2020,September,13495.733333333334
Sudan,2020,October,13708.774193548386
Sudan,2020,November,15325.933333333332
Sudan,2020,December,22153.09677419355
Sudan,2021,January,27772.709677419356
Sudan,2021,February,29945.178571428572
Sudan,2021,March,30939.09677419355
Sudan,2021,April,32734.5
Sudan,2021,May,34744.06451612903
Sudan,2021,June,36210.3
Sudan,2021,July,36945.74193548387
Sudan,2021,August,37478.1935483871
Sudan,2021,September,37988.23333333333
Sudan,2021,October,39468.032258064515
Sudan,2021,November,41329.333333333336
Sudan,2021,December,45087.87096774193
Sudan,2022,January,51575.0
Sudan,2022,February,59953.17857142857
Sudan,2022,March,61736.32258064516
Sudan,2022,April,62045.4
Sudan,2022,May,62193.096774193546
Sudan,2022,June,62480.5
Sudan,2022,July,62830.22580645161
Sudan,2022,August,63135.93548387097
Sudan,2022,September,63271.433333333334
Sudan,2022,October,63394.54838709677
Sudan,2022,November,63579.833333333336
Sudan,2022,December,63667.54838709677
Sudan,2023,January,63713.74193548387
Sudan,2023,February,63770.25
Sudan,2023,March,63813.444444444445
Summer Olympics 2020,2020,January,0.0
Summer Olympics 2020,2020,February,0.0
Summer Olympics 2020,2020,March,0.0
Summer Olympics 2020,2020,April,0.0
Summer Olympics 2020,2020,May,0.0
Summer Olympics 2020,2020,June,0.0
Summer Olympics 2020,2020,July,0.0
Summer Olympics 2020,2020,August,0.0
Summer Olympics 2020,2020,September,0.0
Summer Olympics 2020,2020,October,0.0
Summer Olympics 2020,2020,November,0.0
Summer Olympics 2020,2020,December,0.0
Summer Olympics 2020,2021,January,0.0
Summer Olympics 2020,2021,February,0.0
Summer Olympics 2020,2021,March,0.0
Summer Olympics 2020,2021,April,0.0
Summer Olympics 2020,2021,May,0.0
Summer Olympics 2020,2021,June,1.5666666666666667
Summer Olympics 2020,2021,July,56.74193548387097
Summer Olympics 2020,2021,August,548.0322580645161
Summer Olympics 2020,2021,September,858.9333333333333
Summer Olympics 2020,2021,October,865.0
Summer Olympics 2020,2021,November,865.0
Summer Olympics 2020,2021,December,865.0
Summer Olympics 2020,2022,January,865.0
Summer Olympics 2020,2022,February,865.0
Summer Olympics 2020,2022,March,865.0
Summer Olympics 2020,2022,April,865.0
Summer Olympics 2020,2022,May,865.0
Summer Olympics 2020,2022,June,865.0
Summer Olympics 2020,2022,July,865.0
Summer Olympics 2020,2022,August,865.0
Summer Olympics 2020,2022,September,865.0
Summer Olympics 2020,2022,October,865.0
Summer Olympics 2020,2022,November,865.0
Summer Olympics 2020,2022,December,865.0
Summer Olympics 2020,2023,January,865.0
Summer Olympics 2020,2023,February,865.0
Summer Olympics 2020,2023,March,865.0
Suriname,2020,January,0.0
Suriname,2020,February,0.0
Suriname,2020,March,2.838709677419355
Suriname,2020,April,10.0
Suriname,2020,May,11.03225806451613
Suriname,2020,June,245.9
Suriname,2020,July,984.3225806451613
Suriname,2020,August,2970.5806451612902
Suriname,2020,September,4585.5
Suriname,2020,October,5082.774193548387
Suriname,2020,November,5268.566666666667
Suriname,2020,December,5563.5161290322585
Suriname,2021,January,7436.677419354839
Suriname,2021,February,8767.785714285714
Suriname,2021,March,9031.0
Suriname,2021,April,9580.1
Suriname,2021,May,12220.935483870968
Suriname,2021,June,18760.833333333332
Suriname,2021,July,23853.90322580645
Suriname,2021,August,26938.09677419355
Suriname,2021,September,35469.2
Suriname,2021,October,45956.77419354839
Suriname,2021,November,50090.566666666666
Suriname,2021,December,51383.16129032258
Suriname,2022,January,64048.6129032258
Suriname,2022,February,76871.39285714286
Suriname,2022,March,78838.35483870968
Suriname,2022,April,79277.96666666666
Suriname,2022,May,79987.67741935483
Suriname,2022,June,80722.2
Suriname,2022,July,80921.2258064516
Suriname,2022,August,81001.19354838709
Suriname,2022,September,81074.63333333333
Suriname,2022,October,81143.03225806452
Suriname,2022,November,81239.76666666666
Suriname,2022,December,81581.0
Suriname,2023,January,82020.0
Suriname,2023,February,82219.60714285714
Suriname,2023,March,82467.0
Sweden,2020,January,0.0
Sweden,2020,February,1.896551724137931
Sweden,2020,March,1525.2903225806451
Sweden,2020,April,13044.666666666666
Sweden,2020,May,30281.774193548386
Sweden,2020,June,53702.46666666667
Sweden,2020,July,73560.35483870968
Sweden,2020,August,81263.58064516129
Sweden,2020,September,87745.03333333334
Sweden,2020,October,104540.41935483871
Sweden,2020,November,184879.23333333334
Sweden,2020,December,345013.87096774194
Sweden,2021,January,514387.51612903224
Sweden,2021,February,614344.9285714285
Sweden,2021,March,728040.3548387097
Sweden,2021,April,888619.5
Sweden,2021,May,1033081.1290322581
Sweden,2021,June,1083285.6
Sweden,2021,July,1094491.1935483871
Sweden,2021,August,1112353.5483870967
Sweden,2021,September,1141396.8666666667
Sweden,2021,October,1162055.7419354839
Sweden,2021,November,1185838.1
Sweden,2021,December,1248686.3870967743
Sweden,2022,January,1642621.322580645
Sweden,2022,February,2375926.1428571427
Sweden,2022,March,2469765.9032258065
Sweden,2022,April,2494480.3666666667
Sweden,2022,May,2504994.64516129
Sweden,2022,June,2512319.1
Sweden,2022,July,2528157.7419354836
Sweden,2022,August,2553754.064516129
Sweden,2022,September,2576967.3
Sweden,2022,October,2603234.2258064514
Sweden,2022,November,2620176.2333333334
Sweden,2022,December,2649998.4516129033
Sweden,2023,January,2686834.806451613
Sweden,2023,February,2696355.714285714
Sweden,2023,March,2698545.6666666665
Switzerland,2020,January,0.0
Switzerland,2020,February,1.2413793103448276
Switzerland,2020,March,5003.258064516129
Switzerland,2020,April,25595.266666666666
Switzerland,2020,May,30451.225806451614
Switzerland,2020,June,31186.966666666667
Switzerland,2020,July,33344.41935483871
Switzerland,2020,August,38327.645161290326
Switzerland,2020,September,47962.1
Switzerland,2020,October,84750.06451612903
Switzerland,2020,November,258866.5
Switzerland,2020,December,391467.1612903226
Switzerland,2021,January,492813.5483870968
Switzerland,2021,February,541919.2857142857
Switzerland,2021,March,576557.0322580645
Switzerland,2021,April,630053.0
Switzerland,2021,May,679765.3870967742
Switzerland,2021,June,700348.3
Switzerland,2021,July,708802.0322580645
Switzerland,2021,August,744040.6129032258
Switzerland,2021,September,815065.6666666666
Switzerland,2021,October,856054.3548387097
Switzerland,2021,November,929594.3333333334
Switzerland,2021,December,1161395.1290322582
Switzerland,2022,January,1729425.8064516129
Switzerland,2022,February,2568208.9285714286
Switzerland,2022,March,3180197.064516129
Switzerland,2022,April,3566211.533333333
Switzerland,2022,May,3651864.064516129
Switzerland,2022,June,3704188.1
Switzerland,2022,July,3864122.2258064514
Switzerland,2022,August,4003363.9677419355
Switzerland,2022,September,4072688.6666666665
Switzerland,2022,October,4171949.129032258
Switzerland,2022,November,4290691.7
Switzerland,2022,December,4370224.161290322
Switzerland,2023,January,4404756.70967742
Switzerland,2023,February,4409570.321428572
Switzerland,2023,March,4412929.666666667
Syria,2020,January,0.0
Syria,2020,February,0.0
Syria,2020,March,1.6774193548387097
Syria,2020,April,30.7
Syria,2020,May,67.19354838709677
Syria,2020,June,184.86666666666667
Syria,2020,July,491.93548387096774
Syria,2020,August,1709.9032258064517
Syria,2020,September,3593.866666666667
Syria,2020,October,4973.903225806452
Syria,2020,November,6768.066666666667
Syria,2020,December,9646.806451612903
Syria,2021,January,12889.870967741936
Syria,2021,February,14860.67857142857
Syria,2021,March,16960.58064516129
Syria,2021,April,20854.666666666668
Syria,2021,May,23731.935483870966
Syria,2021,June,24972.433333333334
Syria,2021,July,25802.870967741936
Syria,2021,August,26624.225806451614
Syria,2021,September,30475.333333333332
Syria,2021,October,38899.3870967742
Syria,2021,November,46196.36666666667
Syria,2021,December,49443.45161290323
Syria,2022,January,50763.83870967742
Syria,2022,February,52972.82142857143
Syria,2022,March,55359.54838709677
Syria,2022,April,55763.86666666667
Syria,2022,May,55865.48387096774
Syria,2022,June,55909.5
Syria,2022,July,56035.41935483871
Syria,2022,August,56738.48387096774
Syria,2022,September,57194.5
Syria,2022,October,57335.06451612903
Syria,2022,November,57381.5
Syria,2022,December,57417.48387096774
Syria,2023,January,57436.93548387097
Syria,2023,February,57458.21428571428
Syria,2023,March,57467.0
Taiwan*,2020,January,5.2
Taiwan*,2020,February,21.24137931034483
Taiwan*,2020,March,125.06451612903226
Taiwan*,2020,April,396.26666666666665
Taiwan*,2020,May,439.51612903225805
Taiwan*,2020,June,444.7
Taiwan*,2020,July,453.61290322580646
Taiwan*,2020,August,482.38709677419354
Taiwan*,2020,September,501.26666666666665
Taiwan*,2020,October,535.258064516129
Taiwan*,2020,November,601.2666666666667
Taiwan*,2020,December,745.741935483871
Taiwan*,2021,January,854.9032258064516
Taiwan*,2021,February,935.6428571428571
Taiwan*,2021,March,991.4516129032259
Taiwan*,2021,April,1073.0
Taiwan*,2021,May,3089.1290322580644
Taiwan*,2021,June,12874.5
Taiwan*,2021,July,15341.806451612903
Taiwan*,2021,August,15858.0
Taiwan*,2021,September,16109.933333333332
Taiwan*,2021,October,16326.225806451614
Taiwan*,2021,November,16497.9
Taiwan*,2021,December,16786.709677419356
Taiwan*,2022,January,17844.83870967742
Taiwan*,2022,February,19656.89285714286
Taiwan*,2022,March,21667.74193548387
Taiwan*,2022,April,43102.566666666666
Taiwan*,2022,May,923226.9354838709
Taiwan*,2022,June,3040644.7
Taiwan*,2022,July,4223321.064516129
Taiwan*,2022,August,4939074.903225807
Taiwan*,2022,September,5875875.966666667
Taiwan*,2022,October,7150655.387096774
Taiwan*,2022,November,8065221.266666667
Taiwan*,2022,December,8557568.838709677
Taiwan*,2023,January,9213419.290322581
Taiwan*,2023,February,9827899.82142857
Taiwan*,2023,March,9970937.0
Tajikistan,2020,January,0.0
Tajikistan,2020,February,0.0
Tajikistan,2020,March,0.0
Tajikistan,2020,April,0.0
Tajikistan,2020,May,1537.8064516129032
Tajikistan,2020,June,5010.866666666667
Tajikistan,2020,July,6678.4838709677415
Tajikistan,2020,August,8006.677419354839
Tajikistan,2020,September,9131.0
Tajikistan,2020,October,10375.645161290322
Tajikistan,2020,November,11592.233333333334
Tajikistan,2020,December,12980.322580645161
Tajikistan,2021,January,13705.032258064517
Tajikistan,2021,February,13714.0
Tajikistan,2021,March,13714.0
Tajikistan,2021,April,13714.0
Tajikistan,2021,May,13714.0
Tajikistan,2021,June,13747.233333333334
Tajikistan,2021,July,14539.90322580645
Tajikistan,2021,August,16502.483870967742
Tajikistan,2021,September,17438.933333333334
Tajikistan,2021,October,17484.645161290322
Tajikistan,2021,November,17489.1
Tajikistan,2021,December,17493.0
Tajikistan,2022,January,17531.83870967742
Tajikistan,2022,February,17765.178571428572
Tajikistan,2022,March,17786.0
Tajikistan,2022,April,17786.0
Tajikistan,2022,May,17786.0
Tajikistan,2022,June,17786.0
Tajikistan,2022,July,17786.0
Tajikistan,2022,August,17786.0
Tajikistan,2022,September,17786.0
Tajikistan,2022,October,17786.0
Tajikistan,2022,November,17786.0
Tajikistan,2022,December,17786.0
Tajikistan,2023,January,17786.0
Tajikistan,2023,February,17786.0
Tajikistan,2023,March,17786.0
Tanzania,2020,January,0.0
Tanzania,2020,February,0.0
Tanzania,2020,March,5.258064516129032
Tanzania,2020,April,152.5
Tanzania,2020,May,502.4516129032258
Tanzania,2020,June,509.0
Tanzania,2020,July,509.0
Tanzania,2020,August,509.0
Tanzania,2020,September,509.0
Tanzania,2020,October,509.0
Tanzania,2020,November,509.0
Tanzania,2020,December,509.0
Tanzania,2021,January,509.0
Tanzania,2021,February,509.0
Tanzania,2021,March,509.0
Tanzania,2021,April,509.0
Tanzania,2021,May,509.0
Tanzania,2021,June,509.0
Tanzania,2021,July,577.516129032258
Tanzania,2021,August,1265.3870967741937
Tanzania,2021,September,7860.333333333333
Tanzania,2021,October,26016.935483870966
Tanzania,2021,November,26216.833333333332
Tanzania,2021,December,26668.8064516129
Tanzania,2022,January,31351.290322580644
Tanzania,2022,February,33451.392857142855
Tanzania,2022,March,33731.8064516129
Tanzania,2022,April,33844.333333333336
Tanzania,2022,May,34923.74193548387
Tanzania,2022,June,35371.0
Tanzania,2022,July,36818.77419354839
Tanzania,2022,August,38286.8064516129
Tanzania,2022,September,39176.833333333336
Tanzania,2022,October,39646.67741935484
Tanzania,2022,November,40267.73333333333
Tanzania,2022,December,41485.93548387097
Tanzania,2023,January,42483.096774193546
Tanzania,2023,February,42744.75
Tanzania,2023,March,42859.333333333336
Thailand,2020,January,9.6
Thailand,2020,February,32.172413793103445
Thailand,2020,March,434.741935483871
Thailand,2020,April,2569.9333333333334
Thailand,2020,May,3022.6129032258063
Thailand,2020,June,3133.0333333333333
Thailand,2020,July,3237.516129032258
Thailand,2020,August,3370.0967741935483
Thailand,2020,September,3483.0333333333333
Thailand,2020,October,3672.5806451612902
Thailand,2020,November,3876.366666666667
Thailand,2020,December,4869.1612903225805
Thailand,2021,January,11992.451612903225
Thailand,2021,February,24173.0
Thailand,2021,March,27330.935483870966
Thailand,2021,April,41458.23333333333
Thailand,2021,May,107154.83870967742
Thailand,2021,June,206168.0
Thailand,2021,July,399420.12903225806
Thailand,2021,August,920111.7741935484
Thailand,2021,September,1422738.7
Thailand,2021,October,1769045.1290322582
Thailand,2021,November,2024748.8666666667
Thailand,2021,December,2178287.0322580645
Thailand,2022,January,2324752.6129032257
Thailand,2022,February,2633615.0714285714
Thailand,2022,March,3260707.4838709678
Thailand,2022,April,3985546.2666666666
Thailand,2022,May,4370360.935483871
Thailand,2022,June,4490642.833333333
Thailand,2022,July,4559027.29032258
Thailand,2022,August,4625224.225806451
Thailand,2022,September,4670908.766666667
Thailand,2022,October,4686349.870967742
Thailand,2022,November,4698752.866666666
Thailand,2022,December,4715995.580645162
Thailand,2023,January,4725449.9677419355
Thailand,2023,February,4727532.357142857
Thailand,2023,March,4728116.666666667
Timor-Leste,2020,January,0.0
Timor-Leste,2020,February,0.0
Timor-Leste,2020,March,0.3225806451612903
Timor-Leste,2020,April,12.166666666666666
Timor-Leste,2020,May,24.0
Timor-Leste,2020,June,24.0
Timor-Leste,2020,July,24.0
Timor-Leste,2020,August,25.387096774193548
Timor-Leste,2020,September,27.066666666666666
Timor-Leste,2020,October,28.838709677419356
Timor-Leste,2020,November,30.0
Timor-Leste,2020,December,34.0
Timor-Leste,2021,January,55.0
Timor-Leste,2021,February,95.64285714285714
Timor-Leste,2021,March,264.19354838709677
Timor-Leste,2021,April,1286.4
Timor-Leste,2021,May,4499.741935483871
Timor-Leste,2021,June,8344.233333333334
Timor-Leste,2021,July,10015.774193548386
Timor-Leste,2021,August,13221.548387096775
Timor-Leste,2021,September,18601.666666666668
Timor-Leste,2021,October,19700.354838709678
Timor-Leste,2021,November,19809.833333333332
Timor-Leste,2021,December,19830.709677419356
Timor-Leste,2022,January,19866.645161290322
Timor-Leste,2022,February,21593.678571428572
Timor-Leste,2022,March,22788.548387096773
Timor-Leste,2022,April,22849.5
Timor-Leste,2022,May,22891.645161290322
Timor-Leste,2022,June,22938.333333333332
Timor-Leste,2022,July,22977.1935483871
Timor-Leste,2022,August,23092.16129032258
Timor-Leste,2022,September,23225.666666666668
Timor-Leste,2022,October,23281.548387096773
Timor-Leste,2022,November,23319.466666666667
Timor-Leste,2022,December,23373.967741935485
Timor-Leste,2023,January,23405.483870967742
Timor-Leste,2023,February,23416.89285714286
Timor-Leste,2023,March,23418.222222222223
Togo,2020,January,0.0
Togo,2020,February,0.0
Togo,2020,March,8.96774193548387
Togo,2020,April,77.1
Togo,2020,May,272.06451612903226
Togo,2020,June,540.0666666666667
Togo,2020,July,767.8709677419355
Togo,2020,August,1164.225806451613
Togo,2020,September,1602.6
Togo,2020,October,2041.7096774193549
Togo,2020,November,2679.133333333333
